EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1217984,HAMBLEN (ZONE), ,09/27/2024,810,High Wind,61.00, ,0,0,0,0,TN,EST-5,EG,195887,Z,39,MRX,0,0,NWS Employee, , , , , , , , ,09/27/2024,810, , , , ,"A high wind event from Helene felled roughly 100 trees within Panther Creek State Park, leading to multiple trail closures. A few swaths of trees down were observed, with one swath estimated to be over 100 yards long. At 8:10 AM LST, a 52 mph wind gust was measured at Morristown Airport, matching time when the western half of the city lost power, including the Morristown WFO. At 9:05 AM LST, Hamblen County headquarters measured a 45 mph wind gust. Most of Panther Creek Park's wind damage occurred at higher elevations within the park.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",58
1218012,KNOX (ZONE), ,09/27/2024,810,High Wind,52.00, ,0,0,0,0,TN,EST-5,EG,195887,Z,69,MRX,0,1,911 Call Center, , , , , , , , ,09/27/2024,1530, , , , ,"Approximately 100 calls were logged by the Knox 911 dispatch for fallen trees during the Helene high wind event. This resulted in numerous trees blocking roads, downing powerlines, and causing thousands of power outages across the county. Several trees were reported down on Warrior Trail as well. A peak wind gust of 49 mph was measured by Knoxville McGhee Tyson Airport at 3:32 PM LST.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",59
1218019,GRAINGER (ZONE), ,09/27/2024,810,High Wind,52.00, ,0,0,0,0,TN,EST-5,EG,195887,Z,38,MRX,0,0,Newspaper, , , , , , , , ,09/27/2024,810, , , , ,"A Facebook report and picture of a two foot diameter, 70 foot tall pine tree uprooted by Helene's winds near Bean Station, TN. A local county newspaper reported 45 electric utility poles and transformers were damaged by the prolonged windstorm, along with over 4500 customers without power. Trees felled by the winds were reported across the county, with some reported damage to homes and outbuildings.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",60
1218673,CARTER CO.,ROAN MTN,09/27/2024,815,Flash Flood, , ,0,0,0,0,TN,EST-5, ,195887,C,19,MRX,0,0,911 Call Center,Heavy Rain / Tropical System, , ,5,SSE,5,NE,ROAN MTN,09/28/2024,600,36.1331,-82.0357,36.2819,-81.9685,"Streams were reaching the base of bridges in the area and homes in low lying areas were being evacuated at 8:15 am EST. By 9:25 am EST, significant and damaging flooding was widespread throughout the Roan Mountain vicinity. The impacts and threats from flooding would persist through the day and night. These flooding rains overflowed the Doe and Watauga Rivers, which would impact areas in the county downstream later in the day. Damage values for the whole county will be entered in a subsequent entry.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",61
1218745,JOHNSON CO.,TRADE,09/27/2024,830,Flash Flood, , ,1,0,6500000,0,TN,EST-5, ,195887,C,91,MRX,0,0,County Official,Heavy Rain / Tropical System, , ,2,N,1.25,WNW,TRADE,09/28/2024,600,36.379,-81.75,36.3666,-81.7998,"Reports of water rescues in Trade were received at 8:30 am EST. By 9:30 am EST, multiple structures had been damaged by flood waters throughout Trade. Damaging flood waters occurred in Mountain City and northward through Laurel Bloomery through the morning. Employees at the Parkdale Plant between Mountain City and Midway were evacuated by helicopter. Antioch Baptist Church near Midway was completely washed away by Roan Creek, to which it was adjacent. Portions of TN 91 from Laurel Bloomery northward to the state line were washed out. Flooding hazards in the county continued into the night. Reports were received from county officials, trained spotters, social media, and broadcast media.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",62
1218521,HAMILTON CO.,SIGNAL MTN,09/27/2024,900,Flash Flood, , ,0,0,0,0,TN,EST-5, ,195887,C,65,MRX,0,0,911 Call Center,Heavy Rain / Tropical System, , ,1,N,1,SW,SIGNAL MTN,09/27/2024,1030,35.1445,-85.35,35.1198,-85.3625,"Several road closures due to flooding around Signal Mountain.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",63
1218527,COCKE CO.,DEL RIO,09/27/2024,900,Flash Flood, , ,0,0,0,0,TN,EST-5, ,195887,C,29,MRX,0,0,911 Call Center,Heavy Rain / Tropical System, , ,1,W,3,S,DEL RIO,09/27/2024,950,35.92,-83.0479,35.8911,-83.03,"Several road closures around Del Rio.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",64
1218522,SEVIER CO.,PITTMAN CENTER,09/27/2024,900,Flash Flood, , ,0,0,0,0,TN,EST-5, ,195887,C,155,MRX,0,0,911 Call Center,Heavy Rain / Tropical System, , ,4,NNE,5.5,NE,PITTMAN CENTER,09/27/2024,1000,35.8235,-83.3727,35.8058,-83.3558,"Car stranded in flood water.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",65
1218748,SEVIER CO.,RICHARDSON COVE,09/27/2024,1000,Flash Flood, , ,0,0,0,0,TN,EST-5, ,195887,C,155,MRX,0,0,River/Stream Gage,Heavy Rain / Tropical System, , ,0,N,0.5,WNW,RICHARDSON COVE,09/27/2024,1100,35.82,-83.43,35.8311,-83.463,"Flooding of Maples Branch Road as well as Red Bank Road.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",66
1218730,WASHINGTON CO.,JONESBORO,09/27/2024,1005,Flash Flood, , ,0,0,0,0,TN,EST-5, ,195887,C,179,MRX,0,0,Trained Spotter,Heavy Rain / Tropical System, , ,2,E,2,N,JONESBORO,09/27/2024,1300,36.3,-82.4341,36.3217,-82.47,"Flooding observed in several locations in and around Jonesborough.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",67
1218741,WASHINGTON CO.,EMBREEVILLE,09/27/2024,1008,Flash Flood, , ,2,0,39000000,0,TN,EST-5, ,195887,C,179,MRX,0,2,County Official,Heavy Rain / Tropical System, , ,1.5,SW,2.5,NNE,ADAMS MILL,09/28/2024,700,36.1647,-82.489,36.13,-82.6,"Flash flooding on the Nolichucky River flowed downstream from Unicoi County. This stretch of the river is a gorge that opens into the flood plain of the Bumpus Cove Road section of the town of Embreeville. Water rescue operations had begun by 9:00 am EST in Embreeville. The stream gauge in Embreeville crossed the 16 foot moderate flood stage around 9:07 am EST. Flooding of low spots along TN 107 between Embreeville and Erwin began around 9:30 am EST. By 10:00 am EST water was beginning to threaten Embreeville homes along the river on Bumpus Cove Road as the river reached 18 feet. The river reached the 20 foot major flood stage shortly after 10:30 am EST, and water was entering some of those Bumpus Cove Road homes. The river gauge at this time was destroyed. The river crested at 33.88 feet during the afternoon (as determined later by high water marks), nearly 10 feet above the previous all-time record crest. Practically every home on Bumpus Cove Road in Embreeville was destroyed. The KOA Campground was destroyed, and even its main building at the highest point in the campground near the highway was substantially damaged. The flood waters progressed downstream all day through Washington County, wiping out homes and structures and bridges and roadways and agricultural land along its path. The threats and impacts of the flood continued through the night.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",68
1218017,NORTHWEST CARTER (ZONE), ,09/27/2024,1015,High Wind,52.00, ,0,0,0,0,TN,EST-5,EG,195887,Z,46,MRX,0,0,Social Media, , , , , , , , ,09/27/2024,1015, , , , ,"A Facebook county feed reported that a golf course in Elizabethton received significant tree damage from Helene's winds. Additionally several trees were felled along Smalling Road, Constitution Avenue, and several other roads across the county.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",69
1218686,GREENE CO.,CHESTNUT RIDGE,09/27/2024,1015,Flash Flood, , ,0,0,0,0,TN,EST-5, ,195887,C,59,MRX,0,0,Trained Spotter,Heavy Rain / Tropical System, , ,1.31,ESE,1.25,SE,CHESTNUT RIDGE,09/27/2024,1100,36.14,-82.68,36.1295,-82.6747,"Horse Creek Park Road near TN 107 had six inches of water across it. Small streams in the area were over their banks.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",70
1218684,CARTER CO.,O BRIEN,09/27/2024,1030,Flash Flood, , ,0,0,62500000,0,TN,EST-5, ,195887,C,19,MRX,0,0,911 Call Center,Heavy Rain / Tropical System, , ,0.89,SE,5,W,CENTRAL,09/28/2024,700,36.31,-82.19,36.33,-82.28,"Heavy rain resulted in releases from Watauga Dam that began to flash flood garages and yards of riverside homes along Watauga Drive in Elizabethton around 10:30 am EST. Flash flooding flowing down the Doe River from the Roan Mountain vicinity began to flood homes and roads in the Valley Forge area around 11:25 am EST. Flooding of areas near the Doe River in Elizabethton began around 11:45 am EST when the stage exceeded 9.5 feet. Much of Elizabethton along either side of North Main and South Main Streets flooded as the Doe exceeded 10 feet. Billy Bob Garrison Field had as much as two feet of water. Homes and businesses flooded on North East Street (adjacent to North Main), where vehicles were moved and flipped by flood waters. At 1:50 pm EST, Sycamore Shoals Hospital on the west side of Elizabethton was evacuated. The Doe River and its flash flooding impacts peaked at 1:30 pm EST with a crest of 10.78 feet, and fell below 9.5 feet at 4 pm EST. The Watauga River crested at 13.57 feet at 2:15 pm EST, and flooding continued into the next day.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",71
1218839,COCKE CO.,WOLF CREEK,09/27/2024,1030,Flood, , ,0,0,0,0,TN,EST-5, ,195887,C,29,MRX,0,0,Emergency Manager,Heavy Rain / Tropical System, , ,2,SE,2.5,SW,DEL RIO,09/29/2024,200,35.8995,-82.9247,35.9021,-83.0521,"The river gauge on the French Broad River at Newport exceeded the 16 foot moderate flood stage at 10:30 am EST on the 27th. At that stage, cabins along the river near Del Rio begin to take water. The river remained above moderate flood stage until 2:00 am EST on the 29th, cresting at 23.34 feet at 9:15 pm EST on the 27th, about a half foot below its record crest set in 1867. Flooding of roads and structures occurred. This river flows through less developed areas, and avoids the city of Newport. All told, Cocke County estimates $24.3 million in total county damages, which are included in the entry for the Pigeon River record flooding.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",72
1207155,WILSON (ZONE), ,09/27/2024,1245,Strong Wind,43.00, ,0,0,10000,0,TN,CST-6,EG,195299,Z,28,OHX,0,0,Law Enforcement, , , , , , , , ,09/27/2024,1245, , , , ,"Strong winds caused a tree to fall onto powerlines, causing a power outage in the 200 block of Division Street in Mount Juliet. Damages are a rough estimate.","As the remnants of Hurricane Helene made their way into the southeastern United States, winds strengthened across Middle Tennessee on September 27, 2024. Wind speeds were less than 50 mph, but due to saturated grounds from Helene's rain, several trees and powerlines were reported down.",73
1218750,SEVIER CO.,RICHARDSON COVE,09/27/2024,1300,Flash Flood, , ,0,0,0,0,TN,EST-5, ,195887,C,155,MRX,0,0,River/Stream Gage,Heavy Rain / Tropical System, , ,3,NNW,3,NNW,RICHARDSON COVE,09/27/2024,1400,35.8601,-83.4505,35.8508,-83.4457,"Flooding of the parking lot of Bethel Baptist Church. Water touched the back corner of the brick wall of the education building.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",74
1207156,SUMNER (ZONE), ,09/27/2024,1441,Strong Wind,43.00, ,0,0,10000,0,TN,CST-6,EG,195299,Z,8,OHX,0,0,Utility Company, , , , , , , , ,09/27/2024,1441, , , , ,"A downed tree caused a power outage to approximately 3,500 customers in the Gallatin area. Damages are a rough estimate.","As the remnants of Hurricane Helene made their way into the southeastern United States, winds strengthened across Middle Tennessee on September 27, 2024. Wind speeds were less than 50 mph, but due to saturated grounds from Helene's rain, several trees and powerlines were reported down.",75
1218827,HAWKINS CO.,BULLS GAP,09/27/2024,1500,Flash Flood, , ,0,0,0,0,TN,EST-5, ,195887,C,73,MRX,0,0,911 Call Center,Heavy Rain / Tropical System, , ,1.5,N,2,W,BULLS GAP,09/27/2024,1600,36.2717,-83.08,36.25,-83.0926,"McCollough Cemetery Road and Bulls Gap St. Clair Road were closed due to flooding in Bulls Gap.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",76
1207157,DAVIDSON (ZONE), ,09/27/2024,1710,Strong Wind,43.00, ,0,0,10000,0,TN,CST-6,EG,195299,Z,27,OHX,0,0,Social Media, , , , , , , , ,09/27/2024,1710, , , , ,"Strong winds downed a large tree onto a powerline along Zermatt Avenue in south Nashville. Damages are a rough estimate.","As the remnants of Hurricane Helene made their way into the southeastern United States, winds strengthened across Middle Tennessee on September 27, 2024. Wind speeds were less than 50 mph, but due to saturated grounds from Helene's rain, several trees and powerlines were reported down.",77
1207158,STEWART (ZONE), ,09/27/2024,1716,Strong Wind,43.00, ,0,0,10000,0,TN,CST-6,EG,195299,Z,5,OHX,0,0,Utility Company, , , , , , , , ,09/27/2024,1716, , , , ,"Strong winds caused power outages to approximately 1,200 customers in Big Rock. Damages are a rough estimate.","As the remnants of Hurricane Helene made their way into the southeastern United States, winds strengthened across Middle Tennessee on September 27, 2024. Wind speeds were less than 50 mph, but due to saturated grounds from Helene's rain, several trees and powerlines were reported down.",78
1218836,GREENE CO.,ST JAMES,09/27/2024,2030,Flood, , ,1,0,22700000,0,TN,EST-5, ,195887,C,59,MRX,0,0,Emergency Manager,Heavy Rain / Tropical System, , ,8,NW,0,S,GREENEVILLE,09/29/2024,0,36.1119,-83.0513,36.0976,-82.83,"The massive flood wave on the Nolichucky River entered the eastern half of Greene County. Nolichucky Dam crested at 66.03 feet during the early morning of the 28th, setting a new record crest by far. Justified concerns that Nolichucky Dam would not withstand the flood wave were fortunately eased as the dam withstood the onslaught, although the power station building was damaged beyond repair. Downstream, the river gauge at Lowland just outside of Greene County shattered its previous record crest by 9 feet, cresting at 35.16 feet at 10:15 am EST on the 28th. Numerous structures were flooded or destroyed. Numerous roadways were inundated and some bridges were destroyed.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",79
1207159,DAVIDSON (ZONE), ,09/27/2024,2300,Strong Wind,35.00, ,0,0,1000,0,TN,CST-6,EG,195299,Z,27,OHX,0,0,Social Media, , , , , , , , ,09/27/2024,2300, , , , ,"Strong winds downed a tree which blocked Old Hickory Boulevard in Forest Hills. Damages are a rough estimate.","As the remnants of Hurricane Helene made their way into the southeastern United States, winds strengthened across Middle Tennessee on September 27, 2024. Wind speeds were less than 50 mph, but due to saturated grounds from Helene's rain, several trees and powerlines were reported down.",80
1218840,COCKE CO.,LIBERTY HILL,09/27/2024,2300,Flood, , ,2,0,0,0,TN,EST-5, ,195887,C,29,MRX,0,0,Emergency Manager,Heavy Rain / Tropical System, , ,5,ENE,3,WSW,LIBERTY HILL,09/29/2024,0,36.1077,-83.0873,36.0579,-83.2362,"Flooding on the Cocke County side from the massive flood wave on the Nolichucky River near Lowland. The Lowland river gauge was above its previous record crest for nearly 20 hours, cresting at 35.16 feet at 10:15 am EST on the 28th, 9 feet above its previous record. Damaging flooding occurred, but in mostly rural and agricultural areas. As the river swelled out of its banks in the area where it becomes the border between Greene and Cocke counties, it flooded Goodwater Road around midnight where an elderly couple were swept away in their vehicle trying to escape. All told, Cocke County estimates $24.3 million in total county damages, which are included in the entry for the Pigeon River record flooding.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",81
1218837,HAMBLEN CO.,LOWLAND,09/28/2024,0,Flood, , ,0,0,11000000,0,TN,EST-5, ,195887,C,63,MRX,0,0,Emergency Manager,Heavy Rain / Tropical System, , ,3,ENE,0.6,NE,LOWLAND,09/29/2024,0,36.1866,-83.1503,36.1843,-83.1823,"Flooding on the Hamblen County side from the massive flood wave on the Nolichucky River near Lowland. The Lowland river gauge was above its previous record crest for nearly 20 hours, cresting at 35.16 feet at 10:15 am EST on the 28th, 9 feet above its previous record. Damaging flooding occurred, but in mostly rural and agricultural areas.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",82
1218015,SEVIER/SMOKY MOUNTAINS (ZONE), ,09/28/2024,100,High Wind,54.00, ,0,0,0,0,TN,EST-5,MG,195887,Z,74,MRX,0,0,Mesonet, , , , , , , , ,09/28/2024,100, , , , ,"The Cove Mountain wind tower recorded a 62 mph wind gust in association with Helene's pressure gradient at 1 AM LST on the 28th, post passage of the main storm center.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",83
1218881,KNOX CO.,TUCKAHOE,09/28/2024,830,Flood, , ,0,0,0,0,TN,EST-5, ,195887,C,93,MRX,0,0,911 Call Center,Planned Dam Release, , ,1,NE,2,WNW,TUCKAHOE,09/29/2024,1200,35.9602,-83.6674,35.9666,-83.7296,"TVA increased releases from Douglas Dam for a few days in response to incoming flood waters from the Nolichucky, French Broad, and Pigeon Rivers. Flooding due to backwater issues caused by the high releases included Tuckahoe Creek, impacting Smith School Road and Kodak Road. Flooding also reported along Curtis Road. Some sections of roadways were flooded a foot deep.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",84
1218880,SEVIER CO.,BOYDS CREEK,09/28/2024,1115,Flood, , ,0,0,20000,0,TN,EST-5, ,195887,C,155,MRX,0,0,Emergency Manager,Planned Dam Release, , ,1.25,E,1.25,E,BOYDS CREEK,09/29/2024,1200,35.92,-83.6477,35.92,-83.6343,"TVA increased releases from Douglas Dam for a few days in response to incoming flood waters from the Nolichucky, French Broad, and Pigeon Rivers. As a result, downstream from the dam, water encroached into the Deerfield mobile home park, and the entrance was inundated with over two feet of water. A few other homes along the river in the area had taken some water.","Tropical Storm Helene caps off a several day heavy rainfall event in association with a stalled closed upper low that drew a stream of tropical moisture into the area on the 25th and 26th. The arrival of Helene on the 27th yielded catastrophic flash flooding and river flooding, as well as significant wind damage as wet soils and strong wind gusts led to forest damage.",85
